4.203207502050576028e-01,6.064402969953091113e-05,2.802244974909345876e-01,3.506974720252636229e-04,4.094454198590926075e-01,3.750211745775828831e-01
4.200530614554073838e-01,7.201835413507875203e-05,2.801394517811480189e-01,3.051667899833097777e-04,4.016928035930218965e-01,6.091486109782089375e-01
4.200466320897553452e-01,2.704584727989373756e-04,2.803538102933835763e-01,1.673879423300669118e-03,4.518994152175552781e-01,5.977178212932270363e-01
4.202828577650637998e-01,1.669683288108398072e-04,2.803089161709183541e-01,9.617816570998331902e-04,4.027561153174654129e-01,3.763094317871030214e-01
4.203286966665327751e-01,3.446601690897676022e-05,2.801840859140307671e-01,2.078477108968031933e-04,8.496744652615712641e-04,1.224611284091463911e-03
4.201442268641106814e-01,2.166315715751783346e-05,2.799300332845799932e-01,4.681240140228617758e-05,6.534032239774517300e-05,7.560606696251340913e-05
4.026577133704863920e-01,4.498577497206952502e-07,2.570795633680552084e-01,8.548794004319648695e-07,8.097529858470781412e-07,3.603134503522745405e-07
3.440751908257488334e-01,3.647135288113808286e-08,1.427642937224584685e-01,6.161818550700588974e-08,4.027906590664699086e-08,4.562339692928317316e-08
4.027496128931083996e-01,1.003498396286351800e-08,5.732383023004403344e-09,2.464350796845305943e-09,8.242601759800436922e-09,1.095759662506999152e-08
