4.194693986273806408e-01,9.597098818671543025e-05,2.787808494025085793e-01,2.057671077722482487e-04,1.613923630380207090e-04,1.646538916687652018e-04
4.021285178093369495e-01,3.167818426814634898e-07,2.561098244720859118e-01,3.399718497671504645e-07,1.909822858588272828e-07,2.996967645664245681e-07
3.437123475482963264e-01,4.527374341875539548e-09,1.426183852952850328e-01,3.372682326901024930e-10,3.501075459136080276e-09,3.452796511250806556e-09
4.023539848612646685e-01,9.108058691207323287e-09,1.209413214831986605e-08,6.795456987250866945e-09,5.316794581132850249e-09,2.914982936826857483e-09
