4.198943494627973005e-01,3.593034510197654248e-04,2.796426227715412272e-01,0.000000000000000000e+00
4.198943494627973005e-01,3.593034510197654248e-04,2.796426227715412272e-01,0.000000000000000000e+00
4.198943494627973005e-01,3.593034510197654248e-04,2.796426227715412272e-01,0.000000000000000000e+00
3.664017908264760037e-01,1.779193538460790476e-14,2.000000000000043132e-01,2.296844942492133048e-15
3.398439227815021613e-01,4.475535415130740814e-13,1.000000000000049877e-01,1.141309269314645777e-13
