4.035199445640544891e-01,2.166841998943905834e-01,2.638089208421431353e-01,7.918820910437936506e-06,6.966787580436784033e-02,3.854056304740155481e-01,2.426924037077851093e-01,5.922242041469935741e-06,3.570470952265525355e-01,9.795083683805082542e-01,2.532141827399979062e-01,5.453506015464996390e-06,3.681457073936866831e-02,9.641753049879685511e-01,1.505237012661064799e-01,9.097026399221912513e-06,5.340982558707729755e-01,9.064214144094822068e-01,3.856764992002793824e-02,7.500547774839440453e-06,5.055460467439074623e-01,9.729602846701950192e-01,1.246990988877478279e-01,3.950174405550073472e-06,3.959403999636851856e-01,2.840188189879878089e-01,2.292800573118799756e-01,6.841936919193262711e-06,2.279472528242362239e-01,3.231793548426222795e-01,2.011237468856647836e-01,9.570466650853600880e-06,5.506999696982775028e-01,7.020441946131829036e-01,2.708799697174991694e-01,7.114841720470938230e-06,2.601499088637114765e-01,1.563262249308181584e-01,1.176678029446531909e-01,2.188295877373054115e-06,7.800962515798651187e-02,5.485045527405276733e-01,2.470920613510257380e-01,5.698048455097991997e-06,8.622918288321249625e-01,3.072858271472439506e-01,3.462150840956156328e-01,4.871035546045477639e-06,6.587692930198711938e-01,5.628407959018070228e-01,3.844528152014355382e-01,9.770152175825576665e-06,3.770562286280503272e-01,8.195404995464050657e-02,8.584950756422472448e-03,8.589814240311148549e-06,4.279517052010941569e-01,1.738518523052318132e-01,2.957917409431359834e-01,4.375971498057739546e-06,4.084529765236990517e-01,8.757447508906673894e-01,4.414676576367883021e-01,6.040136700506671949e-06,5.362747751381988781e-01,4.031778627296939144e-01,1.937003681709258684e-01,8.780480506133545176e-06,7.245900091671297893e-02,1.646901706176028268e-01,3.625680164104415071e-01,8.828756595093117994e-06,4.059168831870580973e-01,7.374118230849241451e-01,4.549540017565969346e-02,4.803568516621107009e-06,4.891903141489234996e-01,7.233168278645198956e-01,4.117632064586865259e-01,4.772381320547935701e-06
4.035199445640544891e-01,2.166841998943905834e-01,2.638089208421431353e-01,7.918820910437936506e-06,6.966787580436784033e-02,3.854056304740155481e-01,2.426924037077851093e-01,5.922242041469935741e-06,3.570470952265525355e-01,9.795083683805082542e-01,2.532141827399979062e-01,5.453506015464996390e-06,3.681457073936866831e-02,9.641753049879685511e-01,1.505237012661064799e-01,9.097026399221912513e-06,5.340982558707729755e-01,9.064214144094822068e-01,3.856764992002793824e-02,7.500547774839440453e-06,5.129515506177179107e-01,9.557022904013370290e-01,1.023594341650209683e-01,4.871024474380887087e-06,4.451504050057492612e-01,3.258034290384113629e-01,2.168035940088288704e-01,7.521711490241606285e-06,2.279472528242362239e-01,3.231793548426222795e-01,2.011237468856647836e-01,9.570466650853600880e-06,5.506999696982775028e-01,7.020441946131829036e-01,2.708799697174991694e-01,7.114841720470938230e-06,3.235436219316549789e-01,4.638492743867013157e-01,2.560794717231891782e-01,3.834805931264573840e-06,7.800962515798651187e-02,5.485045527405276733e-01,2.470920613510257380e-01,5.698048455097991997e-06,8.622918288321249625e-01,3.072858271472439506e-01,3.462150840956156328e-01,4.871035546045477639e-06,5.996884661394945581e-01,4.858331201536817412e-01,2.924502301477582278e-01,9.292819625792849656e-06,3.770562286280503272e-01,8.195404995464050657e-02,8.584950756422472448e-03,8.589814240311148549e-06,4.279517052010941569e-01,1.738518523052318132e-01,2.957917409431359834e-01,4.375971498057739546e-06,4.084529765236990517e-01,8.757447508906673894e-01,4.414676576367883021e-01,6.040136700506671949e-06,5.362747751381988781e-01,4.031778627296939144e-01,1.937003681709258684e-01,8.780480506133545176e-06,2.661128018093330549e-01,1.996522409466179870e-01,3.585585508797875520e-01,7.858389579526521194e-06,4.059168831870580973e-01,7.374118230849241451e-01,4.549540017565969346e-02,4.803568516621107009e-06,4.991310313056433468e-01,6.557274186117482140e-01,3.657246418820651601e-01,5.618592140484070596e-06
4.035199445640544891e-01,2.166841998943905834e-01,2.638089208421431353e-01,7.918820910437936506e-06,6.966787580436784033e-02,3.854056304740155481e-01,2.426924037077851093e-01,5.922242041469935741e-06,3.570470952265525355e-01,9.795083683805082542e-01,2.532141827399979062e-01,5.453506015464996390e-06,3.681457073936866831e-02,9.641753049879685511e-01,1.505237012661064799e-01,9.097026399221912513e-06,5.323017254348987315e-01,9.016833500406133961e-01,4.071281632389256444e-02,7.502946687480427175e-06,4.804089490074371915e-01,6.533689372539146500e-01,1.572893423075006347e-01,6.143278073816706297e-06,4.451504050057492612e-01,3.258034290384113629e-01,2.168035940088288704e-01,7.521711490241606285e-06,1.696798051896879211e-01,5.185891484563985854e-01,1.856981510310833361e-01,9.426136781314137166e-06,5.506999696982775028e-01,7.020441946131829036e-01,2.708799697174991694e-01,7.114841720470938230e-06,3.235436219316549789e-01,4.638492743867013157e-01,2.560794717231891782e-01,3.834805931264573840e-06,7.800962515798651187e-02,5.485045527405276733e-01,2.470920613510257380e-01,5.698048455097991997e-06,6.601352016023894764e-01,3.272100748312366525e-01,3.198119003045589714e-01,5.139142961706125569e-06,5.996884661394945581e-01,4.858331201536817412e-01,2.924502301477582278e-01,9.292819625792849656e-06,3.770562286280503272e-01,8.195404995464050657e-02,8.584950756422472448e-03,8.589814240311148549e-06,4.279517052010941569e-01,1.738518523052318132e-01,2.957917409431359834e-01,4.375971498057739546e-06,4.084529765236990517e-01,8.757447508906673894e-01,4.414676576367883021e-01,6.040136700506671949e-06,5.362747751381988781e-01,4.031778627296939144e-01,1.937003681709258684e-01,8.780480506133545176e-06,2.661128018093330549e-01,1.996522409466179870e-01,3.585585508797875520e-01,7.858389579526521194e-06,4.059168831870580973e-01,7.374118230849241451e-01,4.549540017565969346e-02,4.803568516621107009e-06,4.991310313056433468e-01,6.557274186117482140e-01,3.657246418820651601e-01,5.618592140484070596e-06
4.035199445640544891e-01,2.166841998943905834e-01,2.638089208421431353e-01,7.918820910437936506e-06,6.966787580436784033e-02,3.854056304740155481e-01,2.426924037077851093e-01,5.922242041469935741e-06,3.570470952265525355e-01,9.795083683805082542e-01,2.532141827399979062e-01,5.453506015464996390e-06,3.681457073936866831e-02,9.641753049879685511e-01,1.505237012661064799e-01,9.097026399221912513e-06,5.323017254348987315e-01,9.016833500406133961e-01,4.071281632389256444e-02,7.502946687480427175e-06,4.804089490074371915e-01,6.533689372539146500e-01,1.572893423075006347e-01,6.143278073816706297e-06,4.451504050057492612e-01,3.258034290384113629e-01,2.168035940088288704e-01,7.521711490241606285e-06,1.696798051896879211e-01,5.185891484563985854e-01,1.856981510310833361e-01,9.426136781314137166e-06,5.506999696982775028e-01,7.020441946131829036e-01,2.708799697174991694e-01,7.114841720470938230e-06,3.235436219316549789e-01,4.638492743867013157e-01,2.560794717231891782e-01,3.834805931264573840e-06,7.800962515798651187e-02,5.485045527405276733e-01,2.470920613510257380e-01,5.698048455097991997e-06,6.601352016023894764e-01,3.272100748312366525e-01,3.198119003045589714e-01,5.139142961706125569e-06,5.996884661394945581e-01,4.858331201536817412e-01,2.924502301477582278e-01,9.292819625792849656e-06,3.770562286280503272e-01,8.195404995464050657e-02,8.584950756422472448e-03,8.589814240311148549e-06,4.032020718029949435e-01,1.291634620707105552e-01,1.561278013322282276e-01,6.425093936637075219e-06,4.084529765236990517e-01,8.757447508906673894e-01,4.414676576367883021e-01,6.040136700506671949e-06,5.362747751381988781e-01,4.031778627296939144e-01,1.937003681709258684e-01,8.780480506133545176e-06,2.661128018093330549e-01,1.996522409466179870e-01,3.585585508797875520e-01,7.858389579526521194e-06,4.059168831870580973e-01,7.374118230849241451e-01,4.549540017565969346e-02,4.803568516621107009e-06,4.991310313056433468e-01,6.557274186117482140e-01,3.657246418820651601e-01,5.618592140484070596e-06
4.035199445640544891e-01,2.166841998943905834e-01,2.638089208421431353e-01,7.918820910437936506e-06,6.966787580436784033e-02,3.854056304740155481e-01,2.426924037077851093e-01,5.922242041469935741e-06,3.570470952265525355e-01,9.795083683805082542e-01,2.532141827399979062e-01,5.453506015464996390e-06,1.833203392538154675e-01,6.655383974693920290e-01,1.957833002248328125e-01,8.626310906831121712e-06,5.323017254348987315e-01,9.016833500406133961e-01,4.071281632389256444e-02,7.502946687480427175e-06,4.887201878909377406e-01,7.305835604284842688e-01,1.432604827255837265e-01,5.818350039115140352e-06,4.451504050057492612e-01,3.258034290384113629e-01,2.168035940088288704e-01,7.521711490241606285e-06,1.696798051896879211e-01,5.185891484563985854e-01,1.856981510310833361e-01,9.426136781314137166e-06,4.661692111002179728e-01,6.464019653984576230e-01,2.659266280006375438e-01,6.905268686053008907e-06,3.235436219316549789e-01,4.638492743867013157e-01,2.560794717231891782e-01,3.834805931264573840e-06,2.597801786912590227e-02,5.349452295751886410e-01,2.587038597160069564e-01,5.640478744361578470e-06,6.601352016023894764e-01,3.272100748312366525e-01,3.198119003045589714e-01,5.139142961706125569e-06,5.996884661394945581e-01,4.858331201536817412e-01,2.924502301477582278e-01,9.292819625792849656e-06,3.770562286280503272e-01,8.195404995464050657e-02,8.584950756422472448e-03,8.589814240311148549e-06,4.030301277900821266e-01,8.182166774919977237e-02,9.788083565400787500e-02,5.617105830907921220e-06,4.084529765236990517e-01,8.757447508906673894e-01,4.414676576367883021e-01,6.040136700506671949e-06,5.362747751381988781e-01,4.031778627296939144e-01,1.937003681709258684e-01,8.780480506133545176e-06,3.567029302502215948e-01,2.678980121451309815e-01,3.032786617003152552e-01,8.167583114228110100e-06,4.059168831870580973e-01,7.374118230849241451e-01,4.549540017565969346e-02,4.803568516621107009e-06,4.991310313056433468e-01,6.557274186117482140e-01,3.657246418820651601e-01,5.618592140484070596e-06
3.885815409698078482e-01,2.102501314509574448e-01,2.605488063838476975e-01,8.080634948852575414e-06,6.966787580436784033e-02,3.854056304740155481e-01,2.426924037077851093e-01,5.922242041469935741e-06,3.570470952265525355e-01,9.795083683805082542e-01,2.532141827399979062e-01,5.453506015464996390e-06,1.731024116887151798e-01,6.622391662961740755e-01,2.026820186392302159e-01,8.801787597317919373e-06,5.323017254348987315e-01,9.016833500406133961e-01,4.071281632389256444e-02,7.502946687480427175e-06,4.887201878909377406e-01,7.305835604284842688e-01,1.432604827255837265e-01,5.818350039115140352e-06,4.124712106719226057e-01,3.044087834946334614e-01,2.487540318244012838e-01,7.760345372930723082e-06,1.696798051896879211e-01,5.185891484563985854e-01,1.856981510310833361e-01,9.426136781314137166e-06,4.661692111002179728e-01,6.464019653984576230e-01,2.659266280006375438e-01,6.905268686053008907e-06,3.850426998185840777e-01,5.425646173237390624e-01,2.603254912096071294e-01,5.158766303357957718e-06,2.597801786912590227e-02,5.349452295751886410e-01,2.587038597160069564e-01,5.640478744361578470e-06,6.601352016023894764e-01,3.272100748312366525e-01,3.198119003045589714e-01,5.139142961706125569e-06,5.996884661394945581e-01,4.858331201536817412e-01,2.924502301477582278e-01,9.292819625792849656e-06,3.770562286280503272e-01,8.195404995464050657e-02,8.584950756422472448e-03,8.589814240311148549e-06,4.030301277900821266e-01,8.182166774919977237e-02,9.788083565400787500e-02,5.617105830907921220e-06,4.084529765236990517e-01,8.757447508906673894e-01,4.414676576367883021e-01,6.040136700506671949e-06,5.362747751381988781e-01,4.031778627296939144e-01,1.937003681709258684e-01,8.780480506133545176e-06,3.567029302502215948e-01,2.678980121451309815e-01,3.032786617003152552e-01,8.167583114228110100e-06,4.059168831870580973e-01,7.374118230849241451e-01,4.549540017565969346e-02,4.803568516621107009e-06,4.991310313056433468e-01,6.557274186117482140e-01,3.657246418820651601e-01,5.618592140484070596e-06
3.885815409698078482e-01,2.102501314509574448e-01,2.605488063838476975e-01,8.080634948852575414e-06,6.966787580436784033e-02,3.854056304740155481e-01,2.426924037077851093e-01,5.922242041469935741e-06,3.570470952265525355e-01,9.795083683805082542e-01,2.532141827399979062e-01,5.453506015464996390e-06,1.754963202220094221e-01,6.686462542000408682e-01,2.017560106921060803e-01,8.868432346281279204e-06,5.323017254348987315e-01,9.016833500406133961e-01,4.071281632389256444e-02,7.502946687480427175e-06,4.887201878909377406e-01,7.305835604284842688e-01,1.432604827255837265e-01,5.818350039115140352e-06,4.124712106719226057e-01,3.044087834946334614e-01,2.487540318244012838e-01,7.760345372930723082e-06,1.539703519768893525e-01,5.396465480451952956e-01,1.758216957505002453e-01,9.531851996705199072e-06,4.661692111002179728e-01,6.464019653984576230e-01,2.659266280006375438e-01,6.905268686053008907e-06,2.058789769079731879e-01,6.828218810749370205e-01,2.215828630139061173e-01,5.171546698764925963e-06,2.597801786912590227e-02,5.349452295751886410e-01,2.587038597160069564e-01,5.640478744361578470e-06,6.601352016023894764e-01,3.272100748312366525e-01,3.198119003045589714e-01,5.139142961706125569e-06,5.996884661394945581e-01,4.858331201536817412e-01,2.924502301477582278e-01,9.292819625792849656e-06,3.770562286280503272e-01,8.195404995464050657e-02,8.584950756422472448e-03,8.589814240311148549e-06,4.030301277900821266e-01,8.182166774919977237e-02,9.788083565400787500e-02,5.617105830907921220e-06,4.018787504925925846e-01,8.916961701909708049e-01,4.469590822934667584e-01,6.070698992854430834e-06,5.362747751381988781e-01,4.031778627296939144e-01,1.937003681709258684e-01,8.780480506133545176e-06,3.567029302502215948e-01,2.678980121451309815e-01,3.032786617003152552e-01,8.167583114228110100e-06,4.059168831870580973e-01,7.374118230849241451e-01,4.549540017565969346e-02,4.803568516621107009e-06,4.991310313056433468e-01,6.557274186117482140e-01,3.657246418820651601e-01,5.618592140484070596e-06
3.885815409698078482e-01,2.102501314509574448e-01,2.605488063838476975e-01,8.080634948852575414e-06,6.966787580436784033e-02,3.854056304740155481e-01,2.426924037077851093e-01,5.922242041469935741e-06,3.570470952265525355e-01,9.795083683805082542e-01,2.532141827399979062e-01,5.453506015464996390e-06,1.754963202220094221e-01,6.686462542000408682e-01,2.017560106921060803e-01,8.868432346281279204e-06,5.323017254348987315e-01,9.016833500406133961e-01,4.071281632389256444e-02,7.502946687480427175e-06,4.887201878909377406e-01,7.305835604284842688e-01,1.432604827255837265e-01,5.818350039115140352e-06,4.124712106719226057e-01,3.044087834946334614e-01,2.487540318244012838e-01,7.760345372930723082e-06,1.539703519768893525e-01,5.396465480451952956e-01,1.758216957505002453e-01,9.531851996705199072e-06,4.661692111002179728e-01,6.464019653984576230e-01,2.659266280006375438e-01,6.905268686053008907e-06,2.058789769079731879e-01,6.828218810749370205e-01,2.215828630139061173e-01,5.171546698764925963e-06,2.597801786912590227e-02,5.349452295751886410e-01,2.587038597160069564e-01,5.640478744361578470e-06,5.724219063306906774e-01,3.358549629267749692e-01,3.083558808422535158e-01,5.255471499813608148e-06,5.996884661394945581e-01,4.858331201536817412e-01,2.924502301477582278e-01,9.292819625792849656e-06,3.770562286280503272e-01,8.195404995464050657e-02,8.584950756422472448e-03,8.589814240311148549e-06,4.030301277900821266e-01,8.182166774919977237e-02,9.788083565400787500e-02,5.617105830907921220e-06,4.018787504925925846e-01,8.916961701909708049e-01,4.469590822934667584e-01,6.070698992854430834e-06,5.543476344308149173e-01,3.374845309820034833e-01,1.596434895018202238e-01,9.144877445197520166e-06,3.567029302502215948e-01,2.678980121451309815e-01,3.032786617003152552e-01,8.167583114228110100e-06,4.059168831870580973e-01,7.374118230849241451e-01,4.549540017565969346e-02,4.803568516621107009e-06,4.907921749523261878e-01,6.533682159254108335e-01,3.404772102500401854e-01,5.944102407205193227e-06
3.885815409698078482e-01,2.102501314509574448e-01,2.605488063838476975e-01,8.080634948852575414e-06,6.966787580436784033e-02,3.854056304740155481e-01,2.426924037077851093e-01,5.922242041469935741e-06,3.633321989639513583e-01,8.261881591301261096e-01,2.546760403813751461e-01,5.977116863497560486e-06,1.754963202220094221e-01,6.686462542000408682e-01,2.017560106921060803e-01,8.868432346281279204e-06,5.323017254348987315e-01,9.016833500406133961e-01,4.071281632389256444e-02,7.502946687480427175e-06,4.792577354163381487e-01,6.952607294220943812e-01,1.947315378678685649e-01,6.274424121220449805e-06,4.065610097094407016e-01,2.749504045078756675e-01,2.590149023090110303e-01,7.773040619725739538e-06,1.539703519768893525e-01,5.396465480451952956e-01,1.758216957505002453e-01,9.531851996705199072e-06,4.661692111002179728e-01,6.464019653984576230e-01,2.659266280006375438e-01,6.905268686053008907e-06,2.058789769079731879e-01,6.828218810749370205e-01,2.215828630139061173e-01,5.171546698764925963e-06,2.597801786912590227e-02,5.349452295751886410e-01,2.587038597160069564e-01,5.640478744361578470e-06,5.724219063306906774e-01,3.358549629267749692e-01,3.083558808422535158e-01,5.255471499813608148e-06,5.784423659010823338e-01,4.163189785512649843e-01,2.302187884699854470e-01,9.223495921750254138e-06,3.770562286280503272e-01,8.195404995464050657e-02,8.584950756422472448e-03,8.589814240311148549e-06,4.030301277900821266e-01,8.182166774919977237e-02,9.788083565400787500e-02,5.617105830907921220e-06,4.002050402792171613e-01,8.370976219759423964e-01,4.174007938473118240e-01,6.240555582823267783e-06,5.833021680558709843e-01,2.360474684407230517e-01,1.247440368783270526e-01,9.880282147099449941e-06,3.659902202425782680e-01,2.511032844776976969e-01,2.908300465098277998e-01,8.142252247922513800e-06,4.059168831870580973e-01,7.374118230849241451e-01,4.549540017565969346e-02,4.803568516621107009e-06,4.907921749523261878e-01,6.533682159254108335e-01,3.404772102500401854e-01,5.944102407205193227e-06
3.462704591083114458e-01,2.681710872149467573e-02,2.274616694855516319e-01,8.965073287087076806e-06,6.966787580436784033e-02,3.854056304740155481e-01,2.426924037077851093e-01,5.922242041469935741e-06,3.633321989639513583e-01,8.261881591301261096e-01,2.546760403813751461e-01,5.977116863497560486e-06,1.754963202220094221e-01,6.686462542000408682e-01,2.017560106921060803e-01,8.868432346281279204e-06,5.331029898179215909e-01,8.158284803964832577e-01,6.311683572236824469e-02,7.749872049964474753e-06,4.792577354163381487e-01,6.952607294220943812e-01,1.947315378678685649e-01,6.274424121220449805e-06,4.065610097094407016e-01,2.749504045078756675e-01,2.590149023090110303e-01,7.773040619725739538e-06,1.539703519768893525e-01,5.396465480451952956e-01,1.758216957505002453e-01,9.531851996705199072e-06,4.661692111002179728e-01,6.464019653984576230e-01,2.659266280006375438e-01,6.905268686053008907e-06,2.058789769079731879e-01,6.828218810749370205e-01,2.215828630139061173e-01,5.171546698764925963e-06,2.597801786912590227e-02,5.349452295751886410e-01,2.587038597160069564e-01,5.640478744361578470e-06,5.724219063306906774e-01,3.358549629267749692e-01,3.083558808422535158e-01,5.255471499813608148e-06,5.374664600187578634e-01,3.482859648093596383e-01,1.851230961971019051e-01,9.094561123707036858e-06,3.770562286280503272e-01,8.195404995464050657e-02,8.584950756422472448e-03,8.589814240311148549e-06,4.030301277900821266e-01,8.182166774919977237e-02,9.788083565400787500e-02,5.617105830907921220e-06,4.002050402792171613e-01,8.370976219759423964e-01,4.174007938473118240e-01,6.240555582823267783e-06,5.833021680558709843e-01,2.360474684407230517e-01,1.247440368783270526e-01,9.880282147099449941e-06,3.659902202425782680e-01,2.511032844776976969e-01,2.908300465098277998e-01,8.142252247922513800e-06,4.059168831870580973e-01,7.374118230849241451e-01,4.549540017565969346e-02,4.803568516621107009e-06,4.548156680607592373e-01,6.551115006563407173e-01,3.246485714746552009e-01,6.277780045613644653e-06
