2.203206082681440775e-03
2.146310207249680756e-03
2.222448496076822114e-03
2.244096746890058159e-03
2.199544309548225052e-03
2.205988603661883374e-03
1.132101480288618123e-01
5.730208729301452308e+00
3.025089757271049251e+01
