2.091102786693255901e+08,2.735039961351075077e-01,6.599972260775264945e-05,2.099206097133777142e+08,2.928432217379109970e-01,4.214815686332700536e-05,2.103307932879444659e+08,2.647404685744945696e-01,6.842318843210961569e-05,2.097031746287603080e+08,2.745243641485379804e-01,5.875411037164563399e-05,2.098115418888699710e+08,2.706119385446559833e-01,5.476777340853113992e-05,2.101703627436636984e+08,2.652141385174871524e-01,6.741004656561973448e-05,2.100298752937636971e+08,2.492697701897987894e-01,5.547909975943270437e-05,2.124085799820535481e+08,2.553044675831447896e-01,6.498202267712757305e-05,2.096723140620962083e+08,2.764854309962114232e-01,4.917386890114265136e-05,2.098004156013053954e+08,2.496193565357189281e-01,6.611228967438810729e-05,2.083908670498445630e+08,2.357108276675338454e-01,6.085327067193046125e-05,2.102046915842314661e+08,2.586125496597320716e-01,6.681752434155741743e-05,2.097446476280600727e+08,2.808383851286597177e-01,5.518997882849566335e-05,2.102289842099466622e+08,2.658105794094097196e-01,7.044195140747763382e-05,2.079103046543136239e+08,2.071492479377443074e-01,5.132051241088759575e-05,2.104958688771418929e+08,2.709581354794907693e-01,7.109070155955174333e-05,2.103117290518688262e+08,2.425144351501631046e-01,5.523308999346265131e-05,2.099167271286058724e+08,2.718838335970563125e-01,4.911226678195656570e-05,2.099645502409031391e+08,2.754089043448876284e-01,2.753954992314324880e-05,2.104497915736823380e+08,2.847742151670895061e-01,3.228474233944438884e-05
2.091102786693255901e+08,2.735039961351075077e-01,6.599972260775264945e-05,2.099206097133777142e+08,2.928432217379109970e-01,4.214815686332700536e-05,2.103190039930524528e+08,2.647587738919590095e-01,6.851962441457230650e-05,2.097031746287603080e+08,2.745243641485379804e-01,5.875411037164563399e-05,2.098115418888699710e+08,2.706119385446559833e-01,5.476777340853113992e-05,2.100155126547124982e+08,2.655704688754442211e-01,6.747660936357902128e-05,2.100298752937636971e+08,2.492697701897987894e-01,5.547909975943270437e-05,2.119011237287764847e+08,2.582955179961765602e-01,6.298617799641823304e-05,2.096723140620962083e+08,2.764854309962114232e-01,4.917386890114265136e-05,2.098100647163409591e+08,2.511354674196574210e-01,6.384468300703122960e-05,2.085130463670963645e+08,2.387123546750940517e-01,6.032991241967207500e-05,2.104704175799419284e+08,2.645236729973061141e-01,6.728106705014661208e-05,2.097446476280600727e+08,2.808383851286597177e-01,5.518997882849566335e-05,2.102211871242431998e+08,2.658925342414947823e-01,7.059655911283643239e-05,2.079103046543136239e+08,2.071492479377443074e-01,5.132051241088759575e-05,2.104317947323543429e+08,2.679759839921192488e-01,6.894410540504098740e-05,2.100203371731548607e+08,2.578416318545959096e-01,5.691904724564733750e-05,2.099423831897970140e+08,2.718322903288691306e-01,4.857501533700261817e-05,2.099645502409031391e+08,2.754089043448876284e-01,2.753954992314324880e-05,2.104497915736823380e+08,2.847742151670895061e-01,3.228474233944438884e-05
2.091468783850386143e+08,2.735669838796180864e-01,6.555244793200480018e-05,2.099206097133777142e+08,2.928432217379109970e-01,4.214815686332700536e-05,2.103190039930524528e+08,2.647587738919590095e-01,6.851962441457230650e-05,2.097031746287603080e+08,2.745243641485379804e-01,5.875411037164563399e-05,2.098115418888699710e+08,2.706119385446559833e-01,5.476777340853113992e-05,2.100155126547124982e+08,2.655704688754442211e-01,6.747660936357902128e-05,2.100298752937636971e+08,2.492697701897987894e-01,5.547909975943270437e-05,2.119011237287764847e+08,2.582955179961765602e-01,6.298617799641823304e-05,2.096723140620962083e+08,2.764854309962114232e-01,4.917386890114265136e-05,2.098100647163409591e+08,2.511354674196574210e-01,6.384468300703122960e-05,2.085130463670963645e+08,2.387123546750940517e-01,6.032991241967207500e-05,2.104704175799419284e+08,2.645236729973061141e-01,6.728106705014661208e-05,2.097364310157420039e+08,2.812126202375065942e-01,5.546485396997370422e-05,2.102111451293910146e+08,2.660089274130638115e-01,7.080977967287073211e-05,2.088125154477797151e+08,2.302294391538702578e-01,5.896268815969313846e-05,2.104232122898728549e+08,2.687431273383997787e-01,6.931365172067806713e-05,2.100203371731548607e+08,2.578416318545959096e-01,5.691904724564733750e-05,2.100314084412825406e+08,2.708303924545833463e-01,4.478670403481989842e-05,2.099645502409031391e+08,2.754089043448876284e-01,2.753954992314324880e-05,2.104497915736823380e+08,2.847742151670895061e-01,3.228474233944438884e-05
2.091468783850386143e+08,2.735669838796180864e-01,6.555244793200480018e-05,2.099206097133777142e+08,2.928432217379109970e-01,4.214815686332700536e-05,2.103190039930524528e+08,2.647587738919590095e-01,6.851962441457230650e-05,2.097031746287603080e+08,2.745243641485379804e-01,5.875411037164563399e-05,2.098425892296957374e+08,2.715853039207964947e-01,4.924282053244160749e-05,2.100155126547124982e+08,2.655704688754442211e-01,6.747660936357902128e-05,2.100298752937636971e+08,2.492697701897987894e-01,5.547909975943270437e-05,2.119011237287764847e+08,2.582955179961765602e-01,6.298617799641823304e-05,2.096723140620962083e+08,2.764854309962114232e-01,4.917386890114265136e-05,2.099750582506712973e+08,2.545933011338329388e-01,6.465215949950220550e-05,2.085130463670963645e+08,2.387123546750940517e-01,6.032991241967207500e-05,2.101414070959635973e+08,2.667716941376044315e-01,6.685136023461432880e-05,2.097941481810021400e+08,2.749298234915206196e-01,5.546765595537961606e-05,2.100148820171009004e+08,2.671332298738916533e-01,7.348093166083443913e-05,2.088125154477797151e+08,2.302294391538702578e-01,5.896268815969313846e-05,2.104109053615698218e+08,2.698431845984605171e-01,6.984356846885330468e-05,2.100203371731548607e+08,2.578416318545959096e-01,5.691904724564733750e-05,2.100368103149951696e+08,2.707453234426116517e-01,4.472070770645049538e-05,2.099645502409031391e+08,2.754089043448876284e-01,2.753954992314324880e-05,2.104497915736823380e+08,2.847742151670895061e-01,3.228474233944438884e-05
2.091468783850386143e+08,2.735669838796180864e-01,6.555244793200480018e-05,2.099206097133777142e+08,2.928432217379109970e-01,4.214815686332700536e-05,2.103190039930524528e+08,2.647587738919590095e-01,6.851962441457230650e-05,2.097031746287603080e+08,2.745243641485379804e-01,5.875411037164563399e-05,2.098425892296957374e+08,2.715853039207964947e-01,4.924282053244160749e-05,2.099739388276441693e+08,2.656816590895050845e-01,6.733373171970014471e-05,2.100298752937636971e+08,2.492697701897987894e-01,5.547909975943270437e-05,2.119011237287764847e+08,2.582955179961765602e-01,6.298617799641823304e-05,2.098437716483051479e+08,2.812220666044408235e-01,4.340164285328047545e-05,2.100771096069107950e+08,2.583466959546510955e-01,6.585119704051075587e-05,2.085130463670963645e+08,2.387123546750940517e-01,6.032991241967207500e-05,2.101414070959635973e+08,2.667716941376044315e-01,6.685136023461432880e-05,2.097973409824179411e+08,2.749387999676723982e-01,5.494437063516633757e-05,2.100148820171009004e+08,2.671332298738916533e-01,7.348093166083443913e-05,2.088125154477797151e+08,2.302294391538702578e-01,5.896268815969313846e-05,2.103929225621733963e+08,2.699621291474042506e-01,6.956179534366287111e-05,2.100203371731548607e+08,2.578416318545959096e-01,5.691904724564733750e-05,2.100419615964482725e+08,2.866972023877243925e-01,3.672945525055593537e-05,2.099484636348447800e+08,2.761945306526732979e-01,2.396381289160392461e-05,2.104497915736823380e+08,2.847742151670895061e-01,3.228474233944438884e-05
2.091468783850386143e+08,2.735669838796180864e-01,6.555244793200480018e-05,2.099206097133777142e+08,2.928432217379109970e-01,4.214815686332700536e-05,2.102549358765339851e+08,2.613265608450145439e-01,6.562997058524764834e-05,2.097031746287603080e+08,2.745243641485379804e-01,5.875411037164563399e-05,2.098425892296957374e+08,2.715853039207964947e-01,4.924282053244160749e-05,2.099739388276441693e+08,2.656816590895050845e-01,6.733373171970014471e-05,2.100298752937636971e+08,2.492697701897987894e-01,5.547909975943270437e-05,2.119011237287764847e+08,2.582955179961765602e-01,6.298617799641823304e-05,2.098076983226573169e+08,2.848595931433440254e-01,4.044335523262351448e-05,2.100933059673146307e+08,2.560597703242155077e-01,6.386535873191091577e-05,2.085130463670963645e+08,2.387123546750940517e-01,6.032991241967207500e-05,2.100711976544265449e+08,2.679026869355795037e-01,6.271410514269673715e-05,2.097327521320537925e+08,2.798908416561743384e-01,5.437242323243052748e-05,2.100272339901403785e+08,2.673019985025063550e-01,7.111939306891782234e-05,2.088125154477797151e+08,2.302294391538702578e-01,5.896268815969313846e-05,2.103929225621733963e+08,2.699621291474042506e-01,6.956179534366287111e-05,2.100203371731548607e+08,2.578416318545959096e-01,5.691904724564733750e-05,2.100419615964482725e+08,2.866972023877243925e-01,3.672945525055593537e-05,2.098808949186715782e+08,2.782798619416267383e-01,1.583897867050998182e-05,2.104497915736823380e+08,2.847742151670895061e-01,3.228474233944438884e-05
2.091468783850386143e+08,2.735669838796180864e-01,6.555244793200480018e-05,2.098720259435276091e+08,2.956704598479218959e-01,3.920225468151246014e-05,2.102568412629777789e+08,2.615396542720020423e-01,6.558623192496815441e-05,2.095409203789806664e+08,2.784053900132449355e-01,5.673215332944795249e-05,2.098334310765165091e+08,2.750695347523912648e-01,4.693313993221051908e-05,2.099739388276441693e+08,2.656816590895050845e-01,6.733373171970014471e-05,2.100298752937636971e+08,2.492697701897987894e-01,5.547909975943270437e-05,2.111457648201355934e+08,2.581132288685098475e-01,6.054950529223184261e-05,2.098098287783739269e+08,2.840490586012966445e-01,4.098065485428122468e-05,2.100933059673146307e+08,2.560597703242155077e-01,6.386535873191091577e-05,2.085130463670963645e+08,2.387123546750940517e-01,6.032991241967207500e-05,2.103625395334471762e+08,2.733606718688513237e-01,6.315989958738349008e-05,2.097211327835684419e+08,2.807694604414255890e-01,5.491506904738940019e-05,2.100279736291992664e+08,2.682760502288178417e-01,6.939228679574011298e-05,2.089208335275497437e+08,2.373934852285985442e-01,5.863099456548038666e-05,2.103548003487137854e+08,2.675763411516768331e-01,6.847553211448604324e-05,2.100177075367125571e+08,2.542485087289512169e-01,5.262384995991591335e-05,2.100419615964482725e+08,2.866972023877243925e-01,3.672945525055593537e-05,2.098808949186715782e+08,2.782798619416267383e-01,1.583897867050998182e-05,2.104497915736823380e+08,2.847742151670895061e-01,3.228474233944438884e-05
2.091468783850386143e+08,2.735669838796180864e-01,6.555244793200480018e-05,2.098720259435276091e+08,2.956704598479218959e-01,3.920225468151246014e-05,2.102568412629777789e+08,2.615396542720020423e-01,6.558623192496815441e-05,2.097197933690182865e+08,2.806017553383720053e-01,5.272823371471733903e-05,2.098571600543295443e+08,2.738651227648146724e-01,4.524653353858636520e-05,2.100086230695360303e+08,2.628858484642930815e-01,6.632593436431597996e-05,2.102124184788864255e+08,2.647040240687500989e-01,4.539620447101983816e-05,2.111457648201355934e+08,2.581132288685098475e-01,6.054950529223184261e-05,2.098098287783739269e+08,2.840490586012966445e-01,4.098065485428122468e-05,2.100933059673146307e+08,2.560597703242155077e-01,6.386535873191091577e-05,2.085130463670963645e+08,2.387123546750940517e-01,6.032991241967207500e-05,2.102798373462641835e+08,2.788889066197986488e-01,5.208788120131826554e-05,2.098259763310630620e+08,2.826122611152648845e-01,4.957876045527559211e-05,2.100279736291992664e+08,2.682760502288178417e-01,6.939228679574011298e-05,2.089208335275497437e+08,2.373934852285985442e-01,5.863099456548038666e-05,2.103548003487137854e+08,2.675763411516768331e-01,6.847553211448604324e-05,2.100177075367125571e+08,2.542485087289512169e-01,5.262384995991591335e-05,2.101412389427009523e+08,2.881535287187140248e-01,3.353257904061315696e-05,2.098808949186715782e+08,2.782798619416267383e-01,1.583897867050998182e-05,2.104497915736823380e+08,2.847742151670895061e-01,3.228474233944438884e-05
2.091468783850386143e+08,2.735669838796180864e-01,6.555244793200480018e-05,2.098720259435276091e+08,2.956704598479218959e-01,3.920225468151246014e-05,2.102568412629777789e+08,2.615396542720020423e-01,6.558623192496815441e-05,2.096439508171331286e+08,2.830493051780369473e-01,5.385704302061631487e-05,2.098571600543295443e+08,2.738651227648146724e-01,4.524653353858636520e-05,2.103579300780802667e+08,2.710718631287875047e-01,6.879690535485443684e-05,2.102124184788864255e+08,2.647040240687500989e-01,4.539620447101983816e-05,2.111457648201355934e+08,2.581132288685098475e-01,6.054950529223184261e-05,2.098098287783739269e+08,2.840490586012966445e-01,4.098065485428122468e-05,2.100933059673146307e+08,2.560597703242155077e-01,6.386535873191091577e-05,2.087477152283531427e+08,2.465588821642440698e-01,5.840828624163828915e-05,2.101509728668830097e+08,2.773572717216170047e-01,5.000211335514827277e-05,2.098384309379811287e+08,2.861439896916680992e-01,4.677232422967561798e-05,2.100364286531444192e+08,2.706312423153245383e-01,7.073209730681611468e-05,2.089208335275497437e+08,2.373934852285985442e-01,5.863099456548038666e-05,2.102846115790044665e+08,2.743392085928163526e-01,5.699123384142582060e-05,2.099667640117400587e+08,2.604730813736223505e-01,5.028294434270093105e-05,2.101412389427009523e+08,2.881535287187140248e-01,3.353257904061315696e-05,2.098808949186715782e+08,2.782798619416267383e-01,1.583897867050998182e-05,2.104497915736823380e+08,2.847742151670895061e-01,3.228474233944438884e-05
2.091468783850386143e+08,2.735669838796180864e-01,6.555244793200480018e-05,2.099677490371099114e+08,2.859314466708486324e-01,4.137533383754895010e-05,2.101287974264032543e+08,2.690691852498180991e-01,5.982871405711103749e-05,2.097326683763167262e+08,2.792277153749296303e-01,5.027416174109049842e-05,2.098571600543295443e+08,2.738651227648146724e-01,4.524653353858636520e-05,2.103579300780802667e+08,2.710718631287875047e-01,6.879690535485443684e-05,2.101927418232196569e+08,2.630403383012137053e-01,4.648305774675667184e-05,2.111457648201355934e+08,2.581132288685098475e-01,6.054950529223184261e-05,2.098098287783739269e+08,2.840490586012966445e-01,4.098065485428122468e-05,2.100021659806304574e+08,2.723744726365071034e-01,5.370721189029862089e-05,2.087477152283531427e+08,2.465588821642440698e-01,5.840828624163828915e-05,2.101785224538040757e+08,2.798824080361706490e-01,4.996011332373987373e-05,2.097506777107789814e+08,2.884657122017783015e-01,4.476250530328400665e-05,2.100364286531444192e+08,2.706312423153245383e-01,7.073209730681611468e-05,2.091766926926902831e+08,2.467659903719177372e-01,5.722446366407055721e-05,2.100783706667337120e+08,2.797958075555138646e-01,5.226768233119919138e-05,2.099667640117400587e+08,2.604730813736223505e-01,5.028294434270093105e-05,2.101403548923488259e+08,2.885845982940046239e-01,3.331028321667127732e-05,2.098808949186715782e+08,2.782798619416267383e-01,1.583897867050998182e-05,2.104259898711335063e+08,2.841148806965496099e-01,3.342384442838957997e-05
